RowID,name,brand,color,freeShipping,inStock,avRating,reviewCount,listPrice,shippingPeriod,date,siteName,category,TimeNextPrice,group,PriceUp
688,Samsung Galaxy Note 2 (II) (White),Samsung,White,1,1,5,2,36900,3-4 business days,11-07-2012 02:41,Infibeam,Mobiles,0.513194444,1,0
1212,HTC Desire X,HTC,,0,2,,,19600,3 Business Days,11-07-2012 02:41,Indiaplaza,Mobiles,0.014583333,1,0
6756,Motorola Fire XT311 (Black),Motorola,Black,2,2,4,7,6549,,11-07-2012 02:41,Infibeam,Mobiles,0.015277778,1,0
2249,MOTOROLA ATRIX-2 with EA GAMES,MOTOROLA,,0,2,,,22368,3 Business Days,11-07-2012 02:42,Indiaplaza,Mobiles,0.040972222,1,0
3889,BlackBerry 9320 (Black),BlackBerry,Black,1,1,5,3,14489,2-3 business days,11-07-2012 02:42,Infibeam,Mobiles,0.026388889,1,0
6760,Motorola Fire XT311 (Black),Motorola,Black,2,2,4,7,6549,,11-07-2012 02:42,Infibeam,Mobiles,0.014583333,1,0
633,Samsung Galaxy Note 2 (II) (Grey),Samsung,Grey,1,1,5,2,36900,3-4 business days,11-07-2012 02:43,Infibeam,Mobiles,0.109027778,1,0
306,Apple iPhone 5 - 32GB (Black),Apple,Black,1,1,5,3,52500,5-7 business days,11-07-2012 03:00,Infibeam,Mobiles,1,1,0
671,Samsung Galaxy Note 2 (II) (White),Samsung,White,1,1,5,3,36900,3-4 business days,11-07-2012 03:00,Infibeam,Mobiles,0.041666667,1,0
6583,Micromax Q80 with 3G Wifi,Micromax,Graphite Black,2,2,4,22,2750,,11-07-2012 03:00,Infibeam,Mobiles,0.000694444,1,0
291,Apple iPhone 5 - 16GB (Black),Apple,Black,1,1,4,5,45500,5-7 business days,11-07-2012 03:01,Infibeam,Mobiles,0.999305556,1,0
3728,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-07-2012 03:01,Infibeam,Mobiles,0.485416667,1,0
4996,Sony Xperia U (Black),Sony,Black,1,1,,,14499,2-3 business days,11-07-2012 03:01,Infibeam,Mobiles,0.013888889,1,0
5330,Airtyme Flaunt (Black),Airtyme,Black,1,1,4,1,2489,,11-07-2012 03:01,Infibeam,Mobiles,0.111805556,1,0
5496,BlackBerry Curve 9220 (Black),BlackBerry,Black,1,1,5,2,10419,,11-07-2012 03:01,Infibeam,Mobiles,0.665972222,1,0
5650,HTC Explorer (Royal Black),HTC,Black,1,1,4,3,7949,,11-07-2012 03:01,Infibeam,Mobiles,0.403472222,1,0
6584,Micromax Q80 with 3G Wifi,Micromax,Graphite Black,1,2,4,22,2750,,11-07-2012 03:01,Infibeam,Mobiles,0.040972222,1,0
1213,HTC Desire X,HTC,,0,2,,,19600,3 Business Days,11-07-2012 03:02,Indiaplaza,Mobiles,0.125694444,1,0
5343,Airtyme Flaunt (Black),Airtyme,Black,1,1,4,1,2399,,11-07-2012 03:02,Infibeam,Mobiles,0,1,0
5344,Airtyme Flaunt (Black),Airtyme,Black,1,1,4,1,2399,,11-07-2012 03:02,Infibeam,Mobiles,0.040972222,1,0
5706,HTC Explorer (White),HTC,White,1,1,4,3,8099,,11-07-2012 03:02,Infibeam,Mobiles,0.665277778,1,0
5775,HTC One V (Jupitor Rock) (Grey),HTC,Grey,1,1,5,2,16499,,11-07-2012 03:02,Infibeam,Mobiles,0.013194444,1,0
5951,iBall Sleec Thin (Black),IBall,Black,1,2,3,1,1899,,11-07-2012 03:02,Infibeam,Mobiles,0.000694444,1,0
6114,Karbonn A18 (Black),Karbonn,Black,1,1,4,9,9499,,11-07-2012 03:02,Infibeam,Mobiles,0.665277778,1,0
4160,Micromax A110 Superfone Canvas 2 (Black),Micromax,Black,1,1,,,9999,2-3 business days,11-07-2012 03:03,Infibeam,Mobiles,0.58125,1,0
4222,Micromax A25 Smarty (Black),Micromax,Black,1,1,5,2,3749,2-3 business days,11-07-2012 03:03,Infibeam,Mobiles,0.111111111,1,0
4272,Micromax A87 (Black),Micromax,Black,1,1,3,4,5799,2-3 business days,11-07-2012 03:03,Infibeam,Mobiles,0.998611111,1,0
4334,Micromax X101 (White),Micromax,White,1,1,5,2,990,2-3 business days,11-07-2012 03:03,Infibeam,Mobiles,0.998611111,1,0
5952,iBall Sleec Thin (Black),IBall,Black,1,2,2,1,1899,,11-07-2012 03:03,Infibeam,Mobiles,0.06875,1,0
6314,Micromax M2 (Grey),Micromax,Grey,1,1,4,83,1880,,11-07-2012 03:03,Infibeam,Mobiles,0.664583333,1,0
6391,Micromax M2 (Orange),Micromax,Orange,1,2,4,83,1584,,11-07-2012 03:03,Infibeam,Mobiles,0.222222222,1,0
6433,Micromax Ninja 3 A57 (Black),Micromax,Black,1,2,3,2,5209,,11-07-2012 03:03,Infibeam,Mobiles,0.664583333,1,0
6571,Micromax Q80 with 3G Wifi,Micromax,Graphite Black,1,2,4,21,3299,,11-07-2012 03:03,Infibeam,Mobiles,0.109027778,1,0
6757,Motorola Fire XT311 (Black),Motorola,Black,1,2,4,7,6549,,11-07-2012 03:03,Infibeam,Mobiles,0.416666667,1,0
6761,Motorola Fire XT311 (Black),Motorola,Black,2,2,4,7,6549,,11-07-2012 03:03,Infibeam,Mobiles,0.0125,1,0
6833,Motorola Milestone XT800 (Black),Motorola,Black,1,1,,,9489,,11-07-2012 03:03,Infibeam,Mobiles,0.402083333,1,0
6946,Nokia 101 (Black),Nokia,Black,1,1,4,3,1529,,11-07-2012 03:03,Infibeam,Mobiles,0.234027778,1,0
413,Samsung Galaxy S III (Blue),Samsung,Blue,1,1,5,5,34900,4-5 business days,11-07-2012 03:04,Infibeam,Mobiles,0.233333333,1,0
445,Samsung Galaxy S III (White),Samsung,White,1,1,5,5,34900,4-5 business days,11-07-2012 03:04,Infibeam,Mobiles,0.220833333,1,0
3882,BlackBerry 9320 (Black),BlackBerry,Black,1,1,5,3,14490,2-3 business days,11-07-2012 03:04,Infibeam,Mobiles,0.167361111,1,0
3959,iBall Andi 5c (Black),IBall,Black,1,2,4,2,12559,2-3 business days,11-07-2012 03:04,Infibeam,Mobiles,0.680555556,1,0
4301,Micromax Aisha A52 (Yellow),Micromax,Yellow,1,1,4,4,5159,2-3 business days,11-07-2012 03:04,Infibeam,Mobiles,0.998611111,1,0
4525,Motorola Defy XT Mobile Phone (Black),Motorola,Black,1,1,5,3,14889,2-3 business days,11-07-2012 03:04,Infibeam,Mobiles,0.680555556,1,0
4559,Nokia Asha 305 Dual SIM (Grey),Nokia,Grey,1,1,4,4,4589,2-3 business days,11-07-2012 03:04,Infibeam,Mobiles,0.233333333,1,0
4724,Nokia Asha 311 (Grey),Nokia,Grey,1,1,4,3,6199,2-3 business days,11-07-2012 03:04,Infibeam,Mobiles,0.233333333,1,0
4888,Samsung Galaxy S Duos S7562 (White),Samsung,White,1,1,4,3,16990,2-3 business days,11-07-2012 03:04,Infibeam,Mobiles,0.677777778,1,0
4984,Sony Xperia U (Black),Sony,Black,1,1,,,16759,2-3 business days,11-07-2012 03:04,Infibeam,Mobiles,0.108333333,1,0
7127,Samsung E1200 Guru (Black),Samsung,Black,1,1,,,990,,11-07-2012 03:04,Infibeam,Mobiles,0.221527778,1,0
7171,Samsung E1200 Guru (Blue),Samsung,Blue,1,1,,,990,,11-07-2012 03:04,Infibeam,Mobiles,0.221527778,1,0
7212,Samsung E1200 Guru (White),Samsung,White,1,1,,,999,,11-07-2012 03:04,Infibeam,Mobiles,0.664583333,1,0
7306,Samsung Galaxy Ace S5830 (Black),Samsung,Black,1,1,4,14,10300,,11-07-2012 03:04,Infibeam,Mobiles,0.040277778,1,0
7391,Samsung Galaxy Note (Blue),Samsung,Blue,1,1,5,4,29990,,11-07-2012 03:04,Infibeam,Mobiles,0.233333333,1,0
7462,Samsung S5360 Galaxy Y (Black),Samsung,Black,1,1,5,18,7090,,11-07-2012 03:04,Infibeam,Mobiles,0.221527778,1,0
7497,Samsung S5360 Galaxy Y (Grey),Samsung,Grey,1,1,5,18,7090,,11-07-2012 03:04,Infibeam,Mobiles,0.221527778,1,0
7548,Samsung S6102 Galaxy Y Duos (Black),Samsung,Black,1,1,4,4,8490,,11-07-2012 03:04,Infibeam,Mobiles,0.233333333,1,0
7592,Samsung S6802 Galaxy Ace Duos (White),Samsung,White,1,1,5,1,11900,,11-07-2012 03:04,Infibeam,Mobiles,0.679861111,1,0
273,Apple iPhone 4S-16GB (Black),Apple,Black,1,1,,,39869,5-7 business days,11-07-2012 03:05,Infibeam,Mobiles,0.997916667,1,0
283,Apple iPhone 4S-16GB (White),Apple,White,1,1,,,39869,5-7 business days,11-07-2012 03:05,Infibeam,Mobiles,0.998611111,1,0
925,BlackBerry Curve 8520,BlackBerry,Red,0,2,,,9595,3 Business Days,11-07-2012 03:05,Indiaplaza,Mobiles,0.010416667,1,0
3657,Arise A51 (Black),Arise,Black,1,1,,,859,2-3 business days,11-07-2012 03:05,Infibeam,Mobiles,0.679861111,1,0
3765,Arise T20 (Black),Arise,Black,1,1,5,2,1870,2-3 business days,11-07-2012 03:05,Infibeam,Mobiles,0.998611111,1,0
3837,Arise T20 (White),Arise,White,1,1,5,2,1879,2-3 business days,11-07-2012 03:05,Infibeam,Mobiles,0.998611111,1,0
3918,HTC Desire C (Black),HTC,Black,1,1,5,2,11999,2-3 business days,11-07-2012 03:05,Infibeam,Mobiles,0.998611111,1,0
4051,Karbonn A5 (White),Karbonn,White,1,1,4,4,5260,2-3 business days,11-07-2012 03:05,Infibeam,Mobiles,0.997916667,1,0
4376,Micromax X101 (Yellow),Micromax,Yellow,1,1,5,2,990,2-3 business days,11-07-2012 03:05,Infibeam,Mobiles,0.997916667,1,0
4489,Motorola Atrix 2 (Black),Motorola,Black,1,1,5,8,19999,2-3 business days,11-07-2012 03:05,Infibeam,Mobiles,0.997916667,1,0
5023,Soyer A222 (Red),Soyer,Red,1,1,,,1050,2-3 business days,11-07-2012 03:05,Infibeam,Mobiles,0.997916667,1,0
5506,HTC ChaCha (Black),HTC,Black,1,1,3,2,10199,,11-07-2012 03:05,Infibeam,Mobiles,0.594444444,1,0
5546,HTC ChaCha (Silver),HTC,Silver,1,1,3,2,10199,,11-07-2012 03:05,Infibeam,Mobiles,2,1,0
5559,HTC Desire V (Black),HTC,Black,1,1,4,3,15699,,11-07-2012 03:05,Infibeam,Mobiles,0.998611111,1,0
5817,HTC ONE X (White),HTC,White,1,1,5,2,34199,,11-07-2012 03:05,Infibeam,Mobiles,0.997916667,1,0
6230,Lava KKT 11 Plus (Red),Lava,Red,1,1,5,1,1235,,11-07-2012 03:05,Infibeam,Mobiles,0.997916667,1,0
6483,Micromax Q66 (Black),Micromax,Black,1,1,5,1,2429,,11-07-2012 03:05,Infibeam,Mobiles,0.997916667,1,0
6609,Micromax X222 (White),Micromax,White,1,1,5,9,2029,,11-07-2012 03:05,Infibeam,Mobiles,0.997916667,1,0
7732,Spice M-6800 FLO (Blue),Spice,Blue,1,2,,,2949,,11-07-2012 03:05,Infibeam,Mobiles,0.997916667,1,0
5571,HTC Desire V (White),HTC,White,1,1,4,3,15699,,11-07-2012 03:06,Infibeam,Mobiles,0.997916667,1,0
926,BlackBerry Curve 8520,BlackBerry,Red,0,2,,,9595,3 Business Days,11-07-2012 03:20,Indiaplaza,Mobiles,0.084722222,1,0
3890,BlackBerry 9320 (Black),BlackBerry,Black,1,1,5,3,14489,2-3 business days,11-07-2012 03:20,Infibeam,Mobiles,0.04375,1,0
1286,HTC One V,HTC,,0,1,,,17499,3 Business Days,11-07-2012 03:21,Indiaplaza,Mobiles,0,1,0
1287,HTC One V,HTC,,0,1,,,17499,3 Business Days,11-07-2012 03:21,Indiaplaza,Mobiles,0.096527778,1,0
4997,Sony Xperia U (Black),Sony,Black,1,1,,,14499,2-3 business days,11-07-2012 03:21,Infibeam,Mobiles,0.015277778,1,0
5776,HTC One V (Jupitor Rock) (Grey),HTC,Grey,1,1,5,2,16499,,11-07-2012 03:21,Infibeam,Mobiles,0.070138889,1,0
6762,Motorola Fire XT311 (Black),Motorola,Black,1,2,4,7,6549,,11-07-2012 03:21,Infibeam,Mobiles,0.042361111,1,0
942,BlackBerry Curve 8520,BlackBerry,Red,0,2,,,9595,3 Business Days,11-07-2012 03:22,Indiaplaza,Mobiles,0.013194444,1,0
1304,HTC One V,HTC,,0,1,,,17499,3 Business Days,11-07-2012 03:23,Indiaplaza,Mobiles,0.026388889,1,0
2250,MOTOROLA ATRIX-2 with EA GAMES,MOTOROLA,,0,2,,,22368,3 Business Days,11-07-2012 03:41,Indiaplaza,Mobiles,0.000694444,1,0
2251,MOTOROLA ATRIX-2 with EA GAMES,MOTOROLA,,0,2,,,22368,3 Business Days,11-07-2012 03:42,Indiaplaza,Mobiles,0.095833333,1,0
4998,Sony Xperia U (Black),Sony,Black,1,1,,,14499,2-3 business days,11-07-2012 03:43,Infibeam,Mobiles,0.054166667,1,0
672,Samsung Galaxy Note 2 (II) (White),Samsung,White,1,1,5,3,36900,3-4 business days,11-07-2012 04:00,Infibeam,Mobiles,0.015277778,1,0
6585,Micromax Q80 with 3G Wifi,Micromax,Graphite Black,1,2,4,22,2750,,11-07-2012 04:00,Infibeam,Mobiles,0.001388889,1,0
1305,HTC One V,HTC,,0,1,,,17499,3 Business Days,11-07-2012 04:01,Indiaplaza,Mobiles,0.625,1,0
5345,Airtyme Flaunt (Black),Airtyme,Black,1,2,4,1,2399,,11-07-2012 04:01,Infibeam,Mobiles,0.013888889,1,0
4230,Micromax A25 Smarty (Black),Micromax,Black,1,1,5,2,3299,2-3 business days,11-07-2012 04:02,Infibeam,Mobiles,0.040277778,1,0
6586,Micromax Q80 with 3G Wifi,Micromax,Graphite Black,1,2,4,21,2750,,11-07-2012 04:02,Infibeam,Mobiles,0.040972222,1,0
7307,Samsung Galaxy Ace S5830 (Black),Samsung,Black,1,1,4,14,10300,,11-07-2012 04:02,Infibeam,Mobiles,0.028472222,1,0
5346,Airtyme Flaunt (Black),Airtyme,Black,1,1,4,1,2399,,11-07-2012 04:21,Infibeam,Mobiles,0.015277778,1,0
673,Samsung Galaxy Note 2 (II) (White),Samsung,White,1,1,5,2,36900,3-4 business days,11-07-2012 04:22,Infibeam,Mobiles,0.000694444,1,0
6763,Motorola Fire XT311 (Black),Motorola,Black,2,2,4,7,6549,,11-07-2012 04:22,Infibeam,Mobiles,0.026388889,1,0
674,Samsung Galaxy Note 2 (II) (White),Samsung,White,1,1,5,3,36900,3-4 business days,11-07-2012 04:23,Infibeam,Mobiles,0,1,0
675,Samsung Galaxy Note 2 (II) (White),Samsung,White,1,1,5,3,36900,3-4 business days,11-07-2012 04:23,Infibeam,Mobiles,0.040972222,1,0
3891,BlackBerry 9320 (Black),BlackBerry,Black,1,1,5,3,14489,2-3 business days,11-07-2012 04:23,Infibeam,Mobiles,0.013194444,1,0
3892,BlackBerry 9320 (Black),BlackBerry,Black,1,1,5,3,14489,2-3 business days,11-07-2012 04:42,Infibeam,Mobiles,0.014583333,1,0
5953,iBall Sleec Thin (Black),IBall,Black,1,2,2,1,1899,,11-07-2012 04:42,Infibeam,Mobiles,0.083333333,1,0
5347,Airtyme Flaunt (Black),Airtyme,Black,1,1,4,1,2399,,11-07-2012 04:43,Infibeam,Mobiles,0.067361111,1,0
7308,Samsung Galaxy Ace S5830 (Black),Samsung,Black,1,1,4,14,10300,,11-07-2012 04:43,Infibeam,Mobiles,0.040972222,1,0
4129,Karbonn A9 Dual Sim Smartphone (Ivory White) (White),Karbonn,White,2,1,,,7990,2-3 business days,11-07-2012 05:00,Infibeam,Mobiles,0.071527778,1,0
4161,Micromax A110 Superfone Canvas 2 (Black),Micromax,Black,1,1,,,9999,2-3 business days,11-07-2012 05:00,Infibeam,Mobiles,0.417361111,1,0
4231,Micromax A25 Smarty (Black),Micromax,Black,1,1,5,2,3299,2-3 business days,11-07-2012 05:00,Infibeam,Mobiles,0.002083333,1,0
6764,Motorola Fire XT311 (Black),Motorola,Black,1,2,4,7,6549,,11-07-2012 05:00,Infibeam,Mobiles,1.420138889,1,0
4999,Sony Xperia U (Black),Sony,Black,1,1,,,14499,2-3 business days,11-07-2012 05:01,Infibeam,Mobiles,0.001388889,1,0
6587,Micromax Q80 with 3G Wifi,Micromax,Graphite Black,1,2,4,21,2750,,11-07-2012 05:01,Infibeam,Mobiles,0.054861111,1,0
5777,HTC One V (Jupitor Rock) (Grey),HTC,Grey,1,1,5,2,16499,,11-07-2012 05:02,Infibeam,Mobiles,0.110416667,1,0
3893,BlackBerry 9320 (Black),BlackBerry,Black,1,1,5,3,14489,2-3 business days,11-07-2012 05:03,Infibeam,Mobiles,0.067361111,1,0
4232,Micromax A25 Smarty (Black),Micromax,Black,1,1,5,2,3299,2-3 business days,11-07-2012 05:03,Infibeam,Mobiles,0.054166667,1,0
5000,Sony Xperia U (Black),Sony,Black,1,1,,,14499,2-3 business days,11-07-2012 05:03,Infibeam,Mobiles,0.054166667,1,0
634,Samsung Galaxy Note 2 (II) (Grey),Samsung,Grey,1,1,5,2,36900,3-4 business days,11-07-2012 05:20,Infibeam,Mobiles,0.097222222,1,0
5507,HTC ChaCha (Black),HTC,Black,1,1,3,2,9989,,11-07-2012 05:21,Infibeam,Mobiles,1.405555556,1,0
5941,iBall Sleec Thin (Black),IBall,Black,1,2,3,1,1899,,11-07-2012 05:21,Infibeam,Mobiles,0.027083333,1,0
7361,Samsung Galaxy Ace S5830 (White),Samsung,White,1,1,4,14,10300,,11-07-2012 05:21,Infibeam,Mobiles,0.334027778,1,0
676,Samsung Galaxy Note 2 (II) (White),Samsung,White,1,1,5,2,36900,3-4 business days,11-07-2012 05:22,Infibeam,Mobiles,0.054166667,1,0
927,BlackBerry Curve 8520,BlackBerry,Red,0,2,,,9595,3 Business Days,11-07-2012 05:22,Indiaplaza,Mobiles,0.0125,1,0
928,BlackBerry Curve 8520,BlackBerry,Red,0,2,,,9595,3 Business Days,11-07-2012 05:40,Indiaplaza,Mobiles,0.027777778,1,0
1288,HTC One V,HTC,,0,1,,,17499,3 Business Days,11-07-2012 05:40,Indiaplaza,Mobiles,0.001388889,1,0
4985,Sony Xperia U (Black),Sony,Black,1,1,,,14499,2-3 business days,11-07-2012 05:40,Infibeam,Mobiles,0.042361111,1,0
6572,Micromax Q80 with 3G Wifi,Micromax,Graphite Black,2,2,4,22,2750,,11-07-2012 05:40,Infibeam,Mobiles,0.041666667,1,0
1289,HTC One V,HTC,,0,1,,,17499,3 Business Days,11-07-2012 05:42,Indiaplaza,Mobiles,0.027083333,1,0
5331,Airtyme Flaunt (Black),Airtyme,Black,1,1,4,1,2399,,11-07-2012 05:42,Infibeam,Mobiles,0.040972222,1,0
7309,Samsung Galaxy Ace S5830 (Black),Samsung,Black,1,1,4,14,10300,,11-07-2012 05:42,Infibeam,Mobiles,0.040972222,1,0
4223,Micromax A25 Smarty (Black),Micromax,Black,1,1,5,2,3299,2-3 business days,11-07-2012 05:43,Infibeam,Mobiles,0.055555556,1,0
2252,MOTOROLA ATRIX-2 with EA GAMES,MOTOROLA,,0,2,,,22368,3 Business Days,11-07-2012 06:00,Indiaplaza,Mobiles,0.000694444,1,0
5942,iBall Sleec Thin (Black),IBall,Black,1,2,3,1,1899,,11-07-2012 06:00,Infibeam,Mobiles,0.029166667,1,0
2253,MOTOROLA ATRIX-2 with EA GAMES,MOTOROLA,,0,2,,,22368,3 Business Days,11-07-2012 06:01,Indiaplaza,Mobiles,0.014583333,1,0
1214,HTC Desire X,HTC,,0,2,,,19600,3 Business Days,11-07-2012 06:03,Indiaplaza,Mobiles,0,1,0
1215,HTC Desire X,HTC,,0,2,,,19600,3 Business Days,11-07-2012 06:03,Indiaplaza,Mobiles,0.013888889,1,0
929,BlackBerry Curve 8520,BlackBerry,Red,0,2,,,9595,3 Business Days,11-07-2012 06:20,Indiaplaza,Mobiles,0.015972222,1,0
5348,Airtyme Flaunt (Black),Airtyme,Black,1,1,4,1,2399,,11-07-2012 06:20,Infibeam,Mobiles,0.027777778,1,0
6588,Micromax Q80 with 3G Wifi,Micromax,Graphite Black,1,2,4,21,2750,,11-07-2012 06:20,Infibeam,Mobiles,0.015972222,1,0
1290,HTC One V,HTC,,0,1,,,17499,3 Business Days,11-07-2012 06:21,Indiaplaza,Mobiles,0.027777778,1,0
4233,Micromax A25 Smarty (Black),Micromax,Black,1,1,5,2,3299,2-3 business days,11-07-2012 06:21,Infibeam,Mobiles,0.027083333,1,0
5001,Sony Xperia U (Black),Sony,Black,1,1,,,14499,2-3 business days,11-07-2012 06:21,Infibeam,Mobiles,0.015277778,1,0
183,Sony Xperia Pro MK16i Mobile Phone&nbsp;,Sony,,1,2,0,0,17499,6-7 Working Days,11-07-2012 06:22,HomeShop18,Mobiles,1.764583333,1,0
2254,MOTOROLA ATRIX-2 with EA GAMES,MOTOROLA,,0,2,,,22368,3 Business Days,11-07-2012 06:22,Indiaplaza,Mobiles,0.029861111,1,0
1216,HTC Desire X,HTC,,0,2,,,19600,3 Business Days,11-07-2012 06:23,Indiaplaza,Mobiles,0.040277778,1,0
677,Samsung Galaxy Note 2 (II) (White),Samsung,White,1,1,5,2,36900,3-4 business days,11-07-2012 06:40,Infibeam,Mobiles,0.001388889,1,0
3894,BlackBerry 9320 (Black),BlackBerry,Black,1,1,5,3,14489,2-3 business days,11-07-2012 06:40,Infibeam,Mobiles,0.030555556,1,0
6573,Micromax Q80 with 3G Wifi,Micromax,Graphite Black,2,2,4,22,2750,,11-07-2012 06:40,Infibeam,Mobiles,0.015972222,1,0
4986,Sony Xperia U (Black),Sony,Black,1,1,,,14499,2-3 business days,11-07-2012 06:41,Infibeam,Mobiles,0.001388889,1,0
5332,Airtyme Flaunt (Black),Airtyme,Black,1,1,4,1,2399,,11-07-2012 06:41,Infibeam,Mobiles,0.015972222,1,0
7310,Samsung Galaxy Ace S5830 (Black),Samsung,Black,1,1,4,14,10300,,11-07-2012 06:41,Infibeam,Mobiles,0.015277778,1,0
678,Samsung Galaxy Note 2 (II) (White),Samsung,White,1,1,5,2,36900,3-4 business days,11-07-2012 06:42,Infibeam,Mobiles,0.027083333,1,0
5943,iBall Sleec Thin (Black),IBall,Black,1,2,3,1,1899,,11-07-2012 06:42,Infibeam,Mobiles,0.028472222,1,0
5954,iBall Sleec Thin (Black),IBall,Black,1,2,3,1,1899,,11-07-2012 06:42,Infibeam,Mobiles,0.029861111,1,0
930,BlackBerry Curve 8520,BlackBerry,Red,0,2,,,9595,3 Business Days,11-07-2012 06:43,Indiaplaza,Mobiles,0.040277778,1,0
4130,Karbonn A9 Dual Sim Smartphone (Ivory White) (White),Karbonn,White,1,1,4,29,7990,2-3 business days,11-07-2012 06:43,Infibeam,Mobiles,0.0125,1,0
4987,Sony Xperia U (Black),Sony,Black,1,1,,,14499,2-3 business days,11-07-2012 06:43,Infibeam,Mobiles,0.027777778,1,0
5002,Sony Xperia U (Black),Sony,Black,1,1,,,14499,2-3 business days,11-07-2012 06:43,Infibeam,Mobiles,0.013194444,1,0
6589,Micromax Q80 with 3G Wifi,Micromax,Graphite Black,1,2,4,22,2750,,11-07-2012 06:43,Infibeam,Mobiles,0,1,0
6590,Micromax Q80 with 3G Wifi,Micromax,Graphite Black,1,2,4,21,2750,,11-07-2012 06:43,Infibeam,Mobiles,0.0125,1,0
6835,Motorola Milestone XT800 (Black),Motorola,Black,1,1,,,9489,,11-07-2012 06:43,Infibeam,Mobiles,0.011805556,1,0
6948,Nokia 101 (Black),Nokia,Black,1,1,4,3,1529,,11-07-2012 06:43,Infibeam,Mobiles,0,1,0
6949,Nokia 101 (Black),Nokia,Black,1,1,4,3,1529,,11-07-2012 06:43,Infibeam,Mobiles,0.0125,1,0
4561,Nokia Asha 305 Dual SIM (Grey),Nokia,Grey,1,1,4,4,4589,2-3 business days,11-07-2012 06:44,Infibeam,Mobiles,0.011111111,1,0
799,Apple iPhone 4S 32GB,Apple,,0,1,,,42600,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
826,BlackBerry 9320,BlackBerry,Black,0,1,,,15108,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
963,BlackBerry Curve 9220,BlackBerry,Black,0,1,,,11505,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
1012,BlackBerry Curve 9300 3G,BlackBerry,Black,0,1,,,11900,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
1061,BlackBerry Curve 9360,BlackBerry,Black,0,1,,,18015,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
1113,Htc Chacha (Black Silver),Htc,Black,0,1,,,11511,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
1140,Htc Chacha (White Silver ),Htc,White,0,1,,,11511,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
1399,HTC Wildfire S,HTC,,0,1,,,13135,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
1582,Karbonn A5,Karbonn,,0,1,,,5400,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
2326,Motorola RAZR XT910,Motorola,Red,0,1,,,28590,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
2525,Nokia E5,Nokia,Black,0,2,,,9468,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
2645,Nokia Lumia 800,Nokia,Black,0,1,,,23650,3 Business Days,11-07-2012 07:00,Indiaplaza,Mobiles,1,1,0
3531,AirTyme GTX75 TORRID (Green),AirTyme,Green,2,2,4,15,1549,2-3 business days,11-07-2012 07:00,Infibeam,Mobiles,0,1,0
3532,AirTyme GTX75 TORRID (Green),AirTyme,Green,2,2,4,15,1549,2-3 business days,11-07-2012 07:00,Infibeam,Mobiles,0.014583333,1,0
3587,AirTyme GTX75 TORRID (Orange),AirTyme,Orange,2,2,4,15,1549,2-3 business days,11-07-2012 07:00,Infibeam,Mobiles,0,1,0
3588,AirTyme GTX75 TORRID (Orange),AirTyme,Orange,2,2,4,15,1549,2-3 business days,11-07-2012 07:00,Infibeam,Mobiles,0.015972222,1,0
3730,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-07-2012 07:00,Infibeam,Mobiles,0.016666667,1,0
4234,Micromax A25 Smarty (Black),Micromax,Black,1,1,5,2,3299,2-3 business days,11-07-2012 07:00,Infibeam,Mobiles,0.016666667,1,0
4562,Nokia Asha 305 Dual SIM (Grey),Nokia,Grey,1,1,4,4,4589,2-3 business days,11-07-2012 07:00,Infibeam,Mobiles,0.000694444,1,0
5349,Airtyme Flaunt (Black),Airtyme,Black,1,1,4,1,2399,,11-07-2012 07:00,Infibeam,Mobiles,0.000694444,1,0
5497,BlackBerry Curve 9220 (Black),BlackBerry,Black,1,1,5,2,10419,,11-07-2012 07:00,Infibeam,Mobiles,0.334027778,1,0
5652,HTC Explorer (Royal Black),HTC,Black,1,1,4,3,7949,,11-07-2012 07:00,Infibeam,Mobiles,0.333333333,1,1
5707,HTC Explorer (White),HTC,White,1,1,4,3,8099,,11-07-2012 07:00,Infibeam,Mobiles,0.333333333,1,0
6115,Karbonn A18 (Black),Karbonn,Black,2,1,4,9,9499,,11-07-2012 07:00,Infibeam,Mobiles,0.196527778,1,1
6315,Micromax M2 (Grey),Micromax,Grey,1,1,4,83,1880,,11-07-2012 07:00,Infibeam,Mobiles,0.334027778,1,0
6393,Micromax M2 (Orange),Micromax,Orange,2,2,4,83,1584,,11-07-2012 07:00,Infibeam,Mobiles,0.015972222,1,0
6434,Micromax Ninja 3 A57 (Black),Micromax,Black,1,2,3,2,5209,,11-07-2012 07:00,Infibeam,Mobiles,0.000694444,1,0
